Total Number of  lactating mothers registered(National/state/district/block wise),पंजीकृत आंगनवाड़ी केंद्रों की कुल संख्या,એપ્લિકેશન ડાઉનલોડની સંખ્યા,नोंदणीकृत एकूण लाभार्थ्यांची संख्या (राष्ट्रीय / राज्य / जिल्हा / गटवार),ನೋಂದಾಯಿತ ಮಕ್ಕಳ(೬ ತಿಂಗಳು-೩ ವರ್ಷ) ಒಟ್ಟು ಸಂಖ್ಹ್ಯೆ(ರಾಷ್ಟ್ರ/ರಾಜ್ಯ/ಜಿಲ್ಲಾ/ಬ್ಲಾಕ್ವಾರು),അപ്ലിക്കേഷൻ ഡൗൺലോഡുകളുടെ എണ്ണം,பயன்பாட்டு பதிவிறக்கங்களின் எண்ணிக்கை,చనుబాలిచ్చే తల్లుల మొత్తం సంఖ్య (జాతీయ / రాష్ట్రం / జిల్లా / బ్లాక్ వారీగా),স্তন্যপায়ী মাদারের মোট সংখ্যা (জাতীয় / রাজ্য / জেলা / ব্লক অনুসারে),সাধারণ রিপোর্ট,ਦੁੱਧ ਚੁੰਘਾਉਣ ਵਾਲੀਆਂ ਮਾਵਾਂ ਦੀ ਕੁੱਲ ਗਿਣਤੀ (ਰਾਸ਼ਟਰੀ / ਰਾਜ / ਜ਼ਿਲ੍ਹਾ / ਬਲਾਕ-ਵਾਰ),ଡାଉନଲୋଡ୍ କରାଯାଇଥିବା ଆପ୍‌ ସଂଖ୍ୟା
Total Number of children (0-6months) registered(National/state/district/block wise),पंजीकृत लाभार्थियों की कुल संख्या (राष्ट्रीय / राज्य / जिला / ब्लॉक वार),નોંધાયેલ આંગણવાડી કેન્દ્રોણી સંખ્યા,नोंदणीकृत एकूण गर्भवती महिलांची संख्या (राष्ट्रीय / राज्य / जिल्हा / गटनिहाय ),మొత్తం పిల్లల సంఖ్య (೩-೬ సంవత్సరాలు) నమోదు (జాతీయ / రాష్ట్రం / జిల్లా / బ్లాక్ వారీగా),ആകെ നമ്പർ അംഗൻവാടി കേന്ദ്രങ്ങൾ രജിസ്റ്റർ ചെയ്തു,பதிவு செய்யபட்ட அங்கன்வாடி மையங்களின் எண்ணிக்கை,మొత్తం పిల్లల సంఖ్య (0-6 నెలలు) నమోదు చేయబడింది (జాతీయ / రాష్ట్రం / జిల్లా / బ్లాక్ వారీగా),নিবন্ধিত মোট শিশু (০-৬ মাস) নিবন্ধিত (জাতীয় / রাজ্য / জেলা / ব্লক অনুসারে) ),সৰ্বমুঠ পঞ্জীভুক্ত অংগনৱাড়ী কেন্দ্ৰৰ সংখ্যা,ਰਜਿਸਟਰਡ ਬੱਚਿਆਂ (ਰਾਸ਼ਟਰੀ / ਰਾਜ / ਜ਼ਿਲ੍ਹਾ / ਬਲਾਕ ਵਾਰ) ਦੀ ਕੁੱਲ ਗਿਣਤੀ (0-6 ਮਈ),ପଞ୍ଜୀକୃତ ଅଙ୍ଗନୱାଡି କେନ୍ଦ୍ରର ମୋଟ ସଂଖ୍ୟା
Total Number of children (6months-3years) registered(National/state/district/ block wise),पंजीकृत गर्भवती महिलाओं की कुल संख्या (राष्ट्रीय / राज्य / जिला / ब्लॉकवार),નોંધાયેલા કુલ લાભાર્થીઓની સંખ્યા (રાષ્ટ્રીય / રાજ્ય / જિલ્લા /ખંડ),स्तनपान करणार्‍या मातांची एकूण संख्या (राष्ट्रीय / राज्य / / गटवार),ತಾಯಿ ಹಾಗು ಮಗುವಿನ ಪೋಷಣೆ:,രജിസ്റ്റർ ചെയ്ത മൊത്തം ഗുണഭോക്താക്കളുടെ എണ്ണം (ദേശീയ / സംസ്ഥാന / ജില്ല / ബ്ലോക്ക് തിരിച്ചുള്ള),பதிவுசெய்யப்பட்ட மொத்த பயனாளிகளின் எண்ணிக்கை (தேசிய / மாநில / மாவட்டம் / தொகுதி வாரியாக),మొత్తం పిల్లల సంఖ్య (6 నెలలు -3 సంవత్సరాలు) నమోదు (జాతీయ / రాష్ట్రం / జిల్లా / బ్లాక్ వారీగా),নিবন্ধিত (জাতীয় / রাজ্য / জেলা / ব্লক অনুসারে) মোট শিশু সংখ্যা (জাতীয় / রাজ্য / জেলা / ব্লক অনুসারে),সৰ্বমুঠ পঞ্জীভুক্ত হিতাধিকাৰীৰ সংখ্যা (ৰাষ্ট্ৰীয়/ৰাজ্য/জিলা/খণ্ড অনুসৰি),ਰਜਿਸਟਰਡ ਬੱਚਿਆਂ (6 ਮਹੀਨਿਆਂ -3 ਸਾਲ) ਦੀ ਕੁੱਲ ਗਿਣਤੀ (ਰਾਸ਼ਟਰੀ / ਰਾਜ / ਜ਼ਿਲ੍ਹਾ / ਬਲਾਕवार),ପଞ୍ଜୀକୃତ ହିତାଧିକାରୀଙ୍କ ମୋଟ୍‌ ସଂଖ୍ୟା (ଜାତୀୟ / ରାଜ୍ୟ / ଜିଲ୍ଲା / ବ୍ଲକ ଆଧାରରେ)
Total Number of children (3-6years) registered(National/state/district/ block wise),पंजीकृत माताओं की कुल संख्या (राष्ट्रीय / राज्य / जिला / ब्लॉक वार),નોંધાયેલ સગર્ભા સ્ત્રીઓની કુલ સંખ્યા (રાષ્ટ્રીય / રાજ્ય / જિલ્લા / ખંડ મુજબ),नोंदणीकृत एकूण मुलांची संख्या (०-६ महिने) (राष्ट्रीय / राज्य / जिल्हा / गटवारनिहाय) ),೨೧ದಿನ ಗಳಲ್ಲ ಟಿ.ಎಚ್.ಆರ್ ಪಡೆದ ಫ಼ಲಾನು್ಭವಿ ಗಳ ಸಂಖ್ಯೆ,രജിസ്റ്റർ ചെയ്ത ഗർഭിണികളുടെ ആകെ എണ്ണം (ദേശീയ / സംസ്ഥാന / ജില്ല / ബ്ലോക്ക് തിരിച്ചുള്ള),பதிவுசெய்யப்பட்ட கர்ப்பிணிப் பெண்களின் மொத்த எண்ணிக்கை (தேசிய / மாநில / மாவட்டம் / தொகுதி வாரியாக),మొత్తం పిల్లల సంఖ్య (3-6 సంవత్సరాలు) నమోదు (జాతీయ / రాష్ట్రం / జిల్లా / బ్లాక్ వారీగా),নিবন্ধিত শিশুদের মোট সংখ্যা (৩-৬ বছর) (জাতীয় / রাষ্ট্র / জেলা / ব্লক অনুসারে),সৰ্বমুঠ পঞ্জীভু্ক্ত গৰ্ভৱতী মহিলাৰ সংখ্যা (ৰাষ্ট্ৰীয়/ৰাজ্য/জিলা/খণ্ড অনুসৰি),ਰਜਿਸਟਰਡ ਬੱਚਿਆਂ (ਕੁੱਲ 3-6 ਸਾਲ) ਦੀ ਕੁੱਲ ਗਿਣਤੀ (ਰਾਸ਼ਟਰੀ / ਰਾਜ / ਜ਼ਿਲ੍ਹਾ / ਬਲਾਕ ਵਾਈਸ),ପଞ୍ଜୀକୃତ ଗର୍ଭବତୀ ମହିଳାଙ୍କ ମୋଟ୍‌ ସଂଖ୍ୟା (ଜାତୀୟ / ରାଜ୍ୟ / ଜିଲ୍ଲା / ବ୍ଲକ ଆଧାରରେ)
Maternal and child nutrition:,पंजीकृत बच्चों की कुल संख्या (0-6 महीने) पंजीकृत (राष्ट्रीय / राज्य / जिला / ब्लॉकवार),નોંધાયેલ સ્તનપાન કરાવતી માતાની કુલ સંખ્યા (રાષ્ટ્રીય / રાજ્ય / જિલ્લા / ખંડ મુજબ),नोंदणीकृत मुलांची एकूण संख्या (६ महिने -३ वर्ष) (राष्ट्रीय / राज्य / जिल्हा / गटवार),ಜನನದ ಮೊದಲ ತಾಸಿನಲ್ಲಿ ಕೇವಲ ತಾಯಿಯ ಹಾಲುಂಡ ಮಕ್ಕಳ ಸಂಖ್ಯೆ,മുലയൂട്ടുന്ന അമ്മമാരുടെ ആകെ എണ്ണം (ദേശീയ / സംസ്ഥാന / ജില്ല / ബ്ലോക്ക് തിരിച്ചുള്ള),பதிவுசெய்த பாலூட்டும் தாய்மார்களின் மொத்த எண்ணிக்கை (தேசிய / மாநில / மாவட்டம் / தொகுதி வாரியாக),తల్లి మరియు పిల్లల పోషణ:,মাতৃ এবং শিশু পুষ্টি:,সৰ্বমুঠ স্তন্যপান কৰাই থকা মহিলাৰ সংখ্যা (ৰাষ্ট্ৰীয়/ৰাজ্য/জিলা/খণ্ড অনুসৰি),ਮਾਂ ਅਤੇ ਬੱਚੇ ਦੀ ਪੋਸ਼ਣ:,ପଞ୍ଜୀକୃତ ସ୍ତନପାନ କରୁଥିବା ମାଆମାନଙ୍କର ମୋଟ୍‌ ସଂଖ୍ୟା (ଜାତୀୟ / ରାଜ୍ୟ / ଜିଲ୍ଲା / ବ୍ଲକ ଆଧାରରେ)
How many beneficiaries got THR in 21 days,पंजीकृत बच्चों की कुल संख्या (6 महीने) जिला / ब्लॉक वार),નોંધાયેલા બાળકોની કુલ સંખ્યા (0-6 મહિના) (રાષ્ટ્રીય / રાજ્ય / જિલ્લા / ખંડ મુજબ),नोंदणीकृत एकूण मुलांची संख्या (३-६ वर्षे) (राष्ट्रीय / राज्य / जिल्हा / गटनिहाय),ಎಚ್.ಸಿ.ಎಮ್ ಪಡೆದ ಹಾಲುಣಿಸುವ ತಾಯಂದಿರ ಸಂಖ್ಯೆ,രജിസ്റ്റർ ചെയ്ത കുട്ടികളുടെ എണ്ണം (0-6 മാസം) (ദേശീയ / സംസ്ഥാന / ജില്ല / ബ്ലോക്ക് തിരിച്ചുള്ള),பதிவுசெய்யப்பட்ட மொத்த குழந்தைகளின் எண்ணிக்கை (0-6 மாதங்கள்) (தேசிய / மாநில / மாவட்டம் / தொகுதி வாரியாக),21 రోజుల్లో ఎంత మంది లబ్ధిదారులకు టిహెచ్‌ఆర్ వచ్చింది,২১ দিনের মধ্যে কতজন সুবিধাভোগী এইচএআচআর পেয়েছিলেন,সৰ্বমুঠ শিশুৰ (০-৬ মাহ) সংখ্যা (ৰাষ্ট্ৰীয়/ৰাজ্য/জিলা/খণ্ড অনুসৰি),ਕਿੰਨੇ ਲਾਭਪਾਤਰੀਆਂ ਨੂੰ 21 ਦਿਨਾਂ ਵਿੱਚ THR ਮਿਲਿਆ,ମୋଟ ପିଲାଙ୍କ ସଂଖ୍ୟା (0-6 ମାସ) ପଞ୍ଜୀକୃତ (ଜାତୀୟ / ରାଜ୍ୟ / ଜିଲ୍ଲା / ବ୍ଲକ୍ ଆଧାରରେ)
How many children breastfed exclusively in the first hour after delivery,मातृ एवं शिशु पोषण:,નોંધાયેલ કુલ બાળકોની સંખ્યા (6 મહિના -3 વર્ષ) નોંધાયેલ (રાષ્ટ્રીય / રાજ્ય / જિલ્લા / ખંડ મુજબ),मातृ व बाल पोषण:,೩-೬ ವಯಸ್ಸಿನ ಮಕ್ಕಳಲ್ಲ ಕ್ಯಾಲ್ಸಿಯಮ್ ಸರಾಸರಿ ಅಂಶ,രജിസ്റ്റർ ചെയ്ത ആകെ കുട്ടികളുടെ എണ്ണം (6 മാസം -3 വർഷം) രജിസ്റ്റർ ചെയ്തു (ദേശീയ / സംസ്ഥാന / ജില്ല / ബ്ലോക്ക് തിരിച്ചുള്ള),பதிவுசெய்யப்பட்ட மொத்த குழந்தைகளின் எண்ணிக்கை (6 மாதங்கள் -3 ஆண்டுகள்) பதிவுசெய்யப்பட்டது (தேசிய / மாநில / மாவட்டம் / தொகுதி வாரியாக),డెలివరీ తర్వాత మొదటి గంటలో ఎంత మంది పిల్లలకు ప్రత్యేకంగా పాలిచ్చారు,কত শিশু বুকের দুধ পান করায় প্রসবের পরে প্রথম ঘন্টা একচেটিয়াভাবে,সৰ্বমুঠ শিশুৰ (৬ মাহ-৩ বছৰ) সংখ্যা (ৰাষ্ট্ৰীয়/ৰাজ্য/জিলা/খণ্ড অনুসৰি),ਕਿੰਨੇ ਬੱਚੇ ਦੁੱਧ ਚੁੰਘਾਉਂਦੇ ਹਨ ਸਪੁਰਦਗੀ ਦੇ ਬਾਅਦ ਪਹਿਲੇ ਘੰਟੇ ਵਿੱਚ ਹੀ ਸਪੁਰਦਗੀ ਦੇ ਅੱਧੇ ਘੰਟੇ ਬਾਅਦ,ମୋଟ ପିଲାଙ୍କ ସଂଖ୍ୟା (6ମାସ-3ବର୍ଷ) ପଞ୍ଜୀକୃତ (ଜାତୀୟ / ରାଜ୍ୟ / ଜିଲ୍ଲା / ବ୍ଲକ୍ ଆଧାରରେ)
How many lactating mothers are given HCM,21 दिनों में कितने लाभार्थियों को THR मिला,કુલ બાળકોની સંખ્યા (3-6 વર્ષ) નોંધાયેલ (રાષ્ટ્રીય / રાજ્ય / જિલ્લા / ખંડ મુજબ),२१ दिवसात किती लाभार्थ्यांना टीएचआर मिळाला,೩-೬ ವಯಸ್ಸಿನ ಮಕ್ಕಳಲ್ಲಿ ಕಬ್ಬಿಣದ ಸರಾಸರಿ ಅಂಶ,ആകെ കുട്ടികളുടെ എണ്ണം (3-6 വർഷം) രജിസ്റ്റർ ചെയ്തു (ദേശീയ / സംസ്ഥാന / ജില്ല / ബ്ലോക്ക് തിരിച്ചുള്ള),பதிவுசெய்யப்பட்ட மொத்த குழந்தைகளின் எண்ணிக்கை (3-6 வயது) பதிவுசெய்யப்பட்டது (தேசிய / மாநில / மாவட்டம் / தொகுதி வாரியாக),పాలిచ్చే తల్లులకు ఎంత మందికి హెచ్‌సిఎం ఇస్తారు,কয়টি স্তন্যদানকারী মাকে এইচসিএম দেওয়া হয়,সৰ্বমুঠ শিশুৰ (৩-৬ বছৰ) সংখ্যা (ৰাষ্ট্ৰীয়/ৰাজ্য/জিলা/খণ্ড অনুসৰি),3-6 ਸਾਲ ਦੀ ਉਮਰ ਦੇ ਬੱਚਿਆਂ ਵਿੱਚ ਕੈਲਸ਼ੀਅਮ ਦਾ ਪੱਧਰ,ମୋଟ ପିଲାଙ୍କ ସଂଖ୍ୟା (3-6 ବର୍ଷ) ପଞ୍ଜୀକୃତ (ଜାତୀୟ / ରାଜ୍ୟ / ଜିଲ୍ଲା / ବ୍ଲକ ଆଧାରରେ)
Average level of calcium in children aged 3-6 years,कितने बच्चे स्तनपान करते हैं प्रसव के बाद पहले घंटे में विशेष रूप से,માતા અને બાળકનું પોષણ:,किती मुले स्तनपान देतात? प्रसूतीनंतर पहिल्याच तासात,ಪ್ರತಿ ತಿಂಗಳು ನೀಡಿದ ವ್ಯಾಕ್ಸಿನೇಶನ್ ನ ಸಂಖ್ಯೆ (ರಾಷ್ಟ್ರ/ರಾಜ್ಯ.ಜಿಲ್ಲಾ/ಬ್ಲಾಕ್ವಾ್ರು),മാതൃ-ശിശു പോഷകാഹാരം:,தாய் மற்றும் குழந்தை ஊட்டச்சத்து:,డెలివరీ తర్వాత మొదటి గంటలో ఎంత మంది పిల్లలకు ప్రత్యేకంగా పాలిచ్చారు,কত শিশু একচেটিয়াভাবে স্তন্যপান করায় প্রসবের প্রথম ঘন্টা পরে,মাতৃ আৰু শিশুৰ পুষ্টি:,3-6 ਸਾਲ ਦੀ ਉਮਰ ਦੇ ਬੱਚਿਆਂ ਵਿੱਚ ਆਇਰਨ ਦਾ ਪੱਧਰ,ମାଆ ଓ ଶିଶୁ ସମ୍ୱନ୍ଧିତ ପୁଷ୍ଟି:
Average level of iron in children aged 3-6years,कितनी स्तनपान कराने वाली माताओं को एचसीएम दिया जाता है,21 દિવસમાં કેટલા લાભાર્થીઓને ટી.એચ.આર. મળી?,स्तनपान करणार्‍या किती मातांना एचसीएम दिले जाते,"ಪ್ರತಿ ತಿಂಗಳು ನೀಡಿದ ವ್ಯಾಕ್ಸಿನೇಶನ್ ವಿಶಿಶ್ಟ ರಿಪೋರ್ಟ್(ಬಿ.ಸಿ.ಜಿ, ಒ.ಪಿ.ವಿ, ಹಪಟೈಟಿಸ್ ಬಿ,ರೋಟಾವೈರಸ್/ಪೋ್ಲಿಯೋ/ನ್ಯೂಮೋಕಾಕಲ್/ಪೆಂಟಾವೆಲೆಂಟ್)",21 ദിവസത്തിനുള്ളിൽ എത്ര ഗുണഭോക്താക്കൾക്ക് ടിഎച്ച്ആർ ലഭിച്ചു,21 நாட்களில் எத்தனை பயனாளிகளுக்கு THR கிடைத்தது,3-6 సంవత్సరాల పిల్లలలో కాల్షియం సగటు స్థాయి,৩-৬ বছর বয়সী বাচ্চাদের মধ্যে ক্যালসিয়ামের গড় স্তর,২১ দিনত কিমান জন হিতাধিকাৰীয়ে THR লাভ কৰিছিল,"ਟੀਕੇ ਲਗਾਉਣ ਦੀ ਕੁੱਲ ਸੰਖਿਆ ਪ੍ਰਤੀ ਮਹੀਨਾ ਪ੍ਰਬੰਧਿਤ ਕੀਤਾ ਜਾਂਦਾ ਹੈ (ਬਲਾਕ, ਜ਼ਿਲ੍ਹਾ, ਰਾਜ, ਰਾਸ਼ਟਰੀ ਪੱਧਰ)",21 ଦିନରେ କେତେ ଜଣ ହିତାଧିକାରୀ ଟିଏଚ୍‌ଆର୍‌ ପାଇଛନ୍ତି
"Total number of vaccinations administered per month (block, district, state, national level)",कितने बच्चे विशेष रूप से प्राथमिकी में स्तनपान करते हैं प्रसव के बाद घंटे,ડિલિવરી પછીના વિશેષ કરીને પ્રથમ કલાકમાં કેટલા બાળકોને સ્તનપાન મળ્યું?,त्याचे लाकूड मध्ये किती मुले फक्त स्तनपान देतात? प्रसूतीनंतर ताशी तास,ಎ.ಡಬ್ಲ್ ಮೂಲಸೌಕರ್ಯ:,പ്രസവശേഷം ആദ്യ മണിക്കൂറിൽ എത്ര കുട്ടികൾ പ്രത്യേകമായി മുലയൂട്ടുന്നു,பிரசவத்திற்குப் பிறகு குறிப்பாக முதல் ஒரு மணிநேரத்தில் எத்தனை குழந்தைகள் தாய்ப்பால் அருந்தினர்,3-6 సంవత్సరాల పిల్లలలో ఐరన్ యొక్క సగటు స్థాయి,৩-৬ বছর বয়সী শিশুদের মধ্যে আয়রনের গড় মাত্রা,প্ৰসৱৰ পিছত প্ৰথম ঘণ্টাত কিমানটা শিশুৱে কেৱল স্তন্যপান কৰিছিল,ਪ੍ਰਤੀ ਮਹੀਨਾ ਵੈਕਸੀਨੇਸ਼ਨਾਂ ਦੀ ਖਾਸ ਰਿਪੋਰਟ (ਬੀ.ਸੀ.ਜੀ. / ਓਪੀਵੀ / ਹੈਪੇਟਾਈਟਸ ਬੀ / ਰੋਟਾਵਾਇਰਸ / ਪੋਲੀਓ / ਨਿਮੋਕੋਕਲ / ਪੈਂਟਾਵੇਲੈਂਟ),ପ୍ରସବ ପରେ ପ୍ରଥମ କିଛି ଘଣ୍ଟାରେ କେତେ ଜଣ ପିଲାଙ୍କୁ ସ୍ୱତନ୍ତ୍ର ଭାବରେ ସ୍ତନପାନ କରାଗଲା
Vaccinations specific report administered per month (BCG/OPV/Hepatitis B/Rotavirus/Polio/Pneumococcal/Pentavalent,3-6 वर्ष की आयु के बच्चों में कैल्शियम का औसत स्तर,કેટલી સ્તનપાન કરાવતી માતાને એચસીએમ આપવામાં આવે છે?,३-६ वर्षे वयोगटातील मुलांमध्ये कॅल्शियमची सरासरी पातळी,"ಎಡಬ್ಲ್ಯುಸಿ ಗಳ ಸಂಖ್ಯೆ(ಬ್ಲಾಕ್, ಜಿಲ್ಲಾ,ರಾಜ್ಯ,ರಾಷ್ಟ್ರಮಟ್ಟ)",മുലയൂട്ടുന്ന അമ്മമാർക്ക് എച്ച്.സി.എം,பாலூட்டும் தாய்மார்களில் எத்தனை பேருக்கு எச்.சி.எம் கொடுக்கப்பட்டது.,"నెలకు ఇచ్చే మొత్తం టీకాల సంఖ్య (బ్లాక్, జిల్లా, రాష్ట్ర, జాతీయ స్థాయి)","টিকা দেওয়ার মোট সংখ্যা প্রতিমাসে প্রশাসনিক (ব্লক, জেলা, রাজ্য, জাতীয় স্তর)",কেইগৰাকী স্তন্যপান কৰাই থকা মাতৃক HCM দিয়া হৈছে,ਏਡਬਲਯੂਸੀ ਬੁਨਿਆਦੀ ਢਾਂਚਾ:,କେତେ ଜଣ ସ୍ତନପାନ କରାଉଥିବା ମା’ଙ୍କୁ ଏଚ୍‌ସିଏମ୍‌ ଦିଆଯାଇଛି
AWC infrastructure:,3-6 वर्ष की आयु के बच्चों में लोहे का औसत स्तर,ડિલિવરી પછીના વિશેષ કરીને પ્રથમ કલાકમાં કેટલા બાળકોને સ્તનપાન મળ્યું?,३-६ वर्षांच्या मुलांमध्ये लोहाची सरासरी पातळी,"ಬಾಲವಾಟಿಕೆಗಳ ಒಟ್ಟು ಸಂಖ್ಯೆ(ಬ್ಲಾಕ್,ಜಿಲ್ಲಾ,ರಾಜ್ಯ,ರಾಷ್ಟ್ರಮಟ್ಟ)",പ്രസവശേഷം ആദ്യ മണിക്കൂറിൽ എത്ര കുട്ടികൾ പ്രത്യേകമായി മുലയൂട്ടുന്നു,பிரசவத்திற்குப் பிறகு குறிப்பாக முதல் ஒரு மணிநேரத்தில் எத்தனை குழந்தைகள் தாய்ப்பால் அருந்தினர்,టీకాల నిర్దిష్ట నివేదిక నెలకు నిర్వహించబడుతుంది (BCG / OPV / హెపటైటిస్ బి / రోటవైరస్ / పోలియో / న్యుమోకాకల్ / పెంటావాలెంట్,প্রতি মাসে ভ্যাকসিনেশন নির্দিষ্ট প্রতিবেদন পরিচালিত হয় (বিসিজি / ওপিভি / হেপাটাইটিস বি / রোটাভাইরাস / পোলিও / নিউমোকোকল / পেন্টাভ্যালেন্ট),প্ৰসৱৰ পিছত প্ৰথম ঘণ্টাত কিমানটা শিশুৱে কেৱল স্তন্যপান কৰিছিল,"ਏਡਬਲਯੂਸੀ ਦੀ ਗਿਣਤੀ (ਬਲਾਕ, ਜ਼ਿਲ੍ਹਾ, ਰਾਜ, ਰਾਸ਼ਟਰੀ ਪੱਧਰ)",ପ୍ରସବ ପରେ ପ୍ରଥମ ଘଣ୍ଟାରେ କେତେ ପିଲା ସ୍ୱତନ୍ତ୍ର ଭାବରେ ସ୍ତନପାନ କରାଗଲା|
"Number of AWCs (block, district, state, national level)","टीकाकरण की कुल संख्या प्रति माह प्रशासित (ब्लॉक, जिला, राज्य, राष्ट्रीय स्तर)",3-6 વર્ષનાં બાળકોમાં કેલ્શિયમનું સરેરાશ કક્ષાએ,"लसींची एकूण संख्या दरमहा प्रशासित (ब्लॉक, जिल्हा, राज्य, राष्ट्रीय स्तर)","ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿರುವ ಒಟ್ಟು ಎಡಬ್ಲ್ಯೂಸಿ ಗಳ ಸಂಖ್ಯೆ (ಬ್ಲಾಕ್, ಜಿಲ್ಲೆ, ರಾಜ್ಯ, ರಾಷ್ಟ್ರಮಟ್ಟ)",3-6 വയസ് പ്രായമുള്ള കുട്ടികളിൽ ശരാശരി കാൽസ്യം,3-6 வயது குழந்தைகளில் கால்சியத்தின் சராசரி நிலை,AWC మౌలిక సదుపాయాలు:,এডাব্লুসি অবকাঠামো:,৩-৬ বছৰ বয়সৰ শিশুৰ ক্ষেত্ৰত কেলচিয়ামৰ গড় স্তৰ,"ਬਾਲਵਤੀਕਾਂ ਦੀ ਕੁੱਲ ਗਿਣਤੀ (ਬਲਾਕ ਜ਼ਿਲ੍ਹਾ, ਰਾਜ, ਰਾਸ਼ਟਰੀ ਪੱਧਰ)",3-6 ବର୍ଷ ବୟସ୍କ ପିଲାମାନଙ୍କ ଠାରେ ହାରାହାରି କ୍ୟାଲସିୟମ୍ ସ୍ତର
"Total number of Balvatikas (block district, state, national level)",प्रति माह प्रशासित विशिष्ट रिपोर्ट (बीसीजी / ओपीवी / हेपेटाइटिस बी / रोटावायरस / पोलियो / न्यूमोकोकल / पेंटालेंटल),3-6 વર્ષનાં બાળકોમાં લોહતત્વનું સરેરાશ કક્ષાએ,दरमहा प्रशासित लसीकरण विशिष्ट अहवाल (बीसीजी / ओपीव्ही / हिपॅटायटीस बी / रोटाव्हायरस / पोलिओ / न्यूमोकोकल / पेंटाव्हॅलेंट),"ಕೆಲಸ ಮಾಡುವ ತೂಕದ ಅಳತೆ ತಕ್ಕಡಿ ಇರುವ ಒಟ್ಟು ಎಡಬ್ಲ್ಯೂಸಿ ಗಳ ಸಂಖ್ಯೆ (ಬ್ಲಾಕ್, ಜಿಲ್ಲೆ, ರಾಜ್ಯ, ರಾಷ್ಟ್ರಮಟ್ಟ)",3-6 വയസ് പ്രായമുള്ള കുട്ടികളിൽ ഇരുമ്പിന്റെ ശരാശരി നില,3-6 வயது குழந்தைகளில் இரும்பின் சராசரி நிலை,"AWC ల సంఖ్య (బ్లాక్, జిల్లా, రాష్ట్ర, జాతీయ స్థాయి)","এডাব্লুসিএসের সংখ্যা (ব্লক, জেলা, রাজ্য, জাতীয় স্তর)",৩-৬ বছৰ বয়সৰ শিশুৰ ক্ষেত্ৰত আয়ৰনৰ গড় স্তৰ,"ਪੀਣ ਵਾਲੇ ਸਾਫ ਪਾਣੀ ਨਾਲ ਏਡਬਲਯੂਸੀ ਦੀ ਕੁੱਲ ਸੰਖਿਆ (ਬਲਾਕ, ਜ਼ਿਲ੍ਹਾ, ਰਾਜ, ਰਾਸ਼ਟਰੀ ਪੱਧਰ)",3-6 ବର୍ଷ ବୟସ୍କ ପିଲାମାନଙ୍କରେ ହାରାହାରି ଲୌହ ସ୍ତର
"Total number of AWCs (block, district, state, national level) with clean drinking water",एडब्ल्यूसी अवसंरचना:,"દર મહિને વહીવટ કરેલ રસીકરણની કુલ સંખ્યા (ખંડ , જિલ્લા, રાજ્ય, રાષ્ટ્રીય કક્ષાએ)",AWC पायाभूत सुविधा:,"ವಿದ್ಯುತ್ ಶಕ್ತಿ ಹೊಂದಿರುವ ಒಟ್ಟು ಎಡಬ್ಲ್ಯೂಸಿ ಗಳ ಸಂಖ್ಯೆ (ಬ್ಲಾಕ್, ಜಿಲ್ಲೆ, ರಾಜ್ಯ, ರಾಷ್ಟ್ರಮಟ್ಟ)","പ്രതിമാസം നൽകുന്ന മൊത്തം പ്രതിരോധ കുത്തിവയ്പ്പുകളുടെ എണ്ണം (ബ്ലോക്ക്, ജില്ല, സംസ്ഥാന, ദേശീയ തലത്തിൽ)","ஒரு மாதத்தில் போடப்பட்ட தடுப்பூசி (தொகுதி, மாவட்டம், மாநிலம், தேசிய அளவில்)","అంగన్వాడీల మొత్తం సంఖ్య (బ్లాక్ జిల్లా, రాష్ట్ర, జాతీయ స్థాయి)","বাল্বাটিকাদের মোট সংখ্যা (ব্লক জেলা, রাজ্য, জাতীয় স্তর)","প্ৰতি মাহে প্ৰদান কৰা মুঠ টিকাকৰণৰ সংখ্যা (খণ্ড, জিলা, ৰাজ্য, ৰাষ্ট্ৰীয় স্তৰ)","ਕੰਮ ਦੇ ਤੋਲ ਦੇ ਮਾਪ ਨਾਲ ਏਡਬਲਯੂਸੀ (ਬਲਾਕ, ਜ਼ਿਲ੍ਹਾ, ਰਾਜ, ਰਾਸ਼ਟਰੀ ਪੱਧਰ) ਦੀ ਕੁੱਲ ਗਿਣਤੀ","ମାସକୁ ଦିଆଯାଉଥିବା ମୋଟ ଟୀକାକରଣ ସଂଖ୍ୟା (ବ୍ଲକ, ଜିଲ୍ଲା, ରାଜ୍ୟ, ଜାତୀୟ ସ୍ତର)"
